"start","end","survey_type","survey_id","survey_version","country","community","sex","interviewer","interviewer_Org","gear_handline","gear_spear","gear_traps","gear_gillnet","gear_mobilenet","gear_statline","gear_buceo","gear_other","other_gear","boat_status","boat_material","boat_motorized","boat_power","boat_length","comment","tech_smartphone","tech_maps","tech_socialmedia","tech_other","tech_none","other_tech","fishtech_vhf","fishtech_fishfinder","fishtech_survcam","fishtech_catchapp","fishtech_gps","fishtech_vesseltrack","fishtech_other","fishtech_none","other_fishtech","text_vms","positive_tracking_tech_one","positive_tracking_tech_two","negative_tracking_tech_one","negative_tracking_tech_two","choice","package_nopackage","wtp_1","wtp_2","wtp_3","wtp_4","wtr_1","wtr_2","wtr_3","wtr_4","tracking_positive","tracking_negative","vms_adoption_text","vms_design_a","vms_design_b","vms_design_c","vms_design_d","vms_design_e","vms_design_f","vms_design_g","vms_design_h","vms_design_i","target_species_one","target_species_two","target_species_three","fraction_personal","fraction_neighbor","fraction_local_trade","fraction_export","fraction_other","other_fraction","fishing_organization","fishing_org_type","other_type","fishing_org_role","other_role","fishing_org_members","access_target_species","other_access","restriction_gear","restriction_size","restriction_season","restriction_spacial","restriction_quota","restriction_other","restriction_none","other_restriction","enforcement_community_members","enforcement_village_leader","enforcement_village_gov","enforcement_provincial_gov","enforcement_national_gov","enforcement_none","enforcement_other","other_enforcement","enforcement_interval","other_interval","punishment_severity","mpa","fishery_problem_one","fishery_problem_two","fishery_problem_three","fishery_solution_one","fishery_solution_two","fishery_solution_three","rank_one","rank_two","rank_three","rank_four","catch_trends","opinion_a","opinion_b","opinion_c","opinion_d","opinion_e","opinion_f","opinion_g","opinion_h","opinion_i","trust_a","trust_b","trust_c","trust_d","trust_e","trust_f","trust_g","trust_h","trust_i","trust_j","trust_k","trust_l","satisfaction_a","satisfaction_b","satisfaction_c","age","years_fishing","education","other_education","income","income_fishing","income_expenses","photo","last_comments"
2019-07-11 03:45:20,2019-07-11 04:23:00,"data",4013,13,"IND","MNC","male","RR","GFW",NA,NA,NA,1,NA,NA,0,NA,"Gillnet","share_employee","wood","yes","yes",17,NA,1,1,0,NA,0,NA,0,0,0,0,1,0,0,0,"GPS garmin 10",NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,"Keselamatan nelayan, saling mengetahui posisi","Tidak ada","Mau, karena aman bagi nelayan ketika melaut apalagi waktu melaut sampai 7 hari",0,1,1,1,1,0,0,0,0,"Ikan tongkol","Ikan cakalang","Ikan marlin",0,0,100,0,0,NA,"no",NA,NA,NA,NA,NA,"permit",NA,1,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,NA,"never",NA,"strong","no","Angin kencang","Gelombang besar",NA,"Menepi atau berdiam melempar jangkar","Menepi atau berdiam melempar jangkar",NA,"weather","iuu","trash_pollutin","corruption","decline_low","agree","disagree","agree","disagree","neutral","neutral","agree_str","agree","agree","trust_entirely","trust_entirely","neutral","neutral","neutral","neutral","trust_sw","neutral","trust_sw","neutral","neutral","neutral","neutral","neutral","unsatisfied",46,35,"edu_primary",NA,2e+06,10,30,"1562817453191.jpg","Penghasilan tidak menentu, tidak ada yg menjamin keselamatan nelayan, berharap ada asuransi nelayan"
2019-07-11 03:58:25,2019-07-11 04:25:28,"data",4014,14,"IND","MNC","male","RR","GFW",0,0,0,1,0,0,0,1,"Gillnet","own","wood","yes","yes",20,NA,1,1,1,NA,0,NA,0,0,0,0,1,0,0,0,"GPS garmin 10",NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,"Mengetahui posisi dan membuat nelayan aman","Tidak ada","Mau, karena aman bagi nelayan yg 15 hari di laut",0,1,1,1,1,0,0,0,0,"Ikan cakalang","Ikan tongkol","Ikan marlin",0,0,100,0,0,NA,"no",NA,NA,NA,NA,NA,"permit",NA,1,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,NA,"never",NA,"strong","no","Angin kencang","Gelombang besar",NA,"Berdiam diri, lempar jangkar","Berdima diri, lempar jangkar",NA,"weather","iuu","trash_pollutin","corruption","decline_low","agree_str","disagree","agree","disagree","disagree","disagree","agree_str","agree_str","neutral","trust_entirely","trust_entirely","distrust_entirely","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","neutral","neutral","neutral","unsatisfied",30,10,"edu_vocational","SMK",5e+06,10,30,"1562819118940.jpg","Tidak ada perhatian mengenai keselamatan nelayan, tidak ada asuransi"
2019-07-11 04:12:26,2019-07-11 04:28:28,"data",4016,16,"IND","MNC","male","RR","GFW",NA,NA,NA,1,NA,NA,0,NA,"Gillnet","own","wood","yes","yes",16,NA,1,1,1,NA,0,NA,0,0,0,0,1,0,1,0,"GPS garmin 10",NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,"Aman, tahu posisi","Tidak ada",NA,0,1,1,1,1,0,0,0,0,"Ikan cakalang","Ikan tongkol","Ikan marlin",0,0,100,0,0,NA,"no",NA,NA,NA,NA,NA,"permit",NA,1,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,NA,"never",NA,"strong","no","Angin besar","Gelombang tinggi",NA,"Berdiam atau menepi","Berdiam atau menepi",NA,"corruption","weather","iuu","trash_pollutin","decline_high","agree_str","disagree","agree","disagree","disagree","disagree","agree_str","agree","disagree_str","trust_entirely","trust_entirely","distrust_entirely","distrust_entirely","neutral","neutral","trust_sw","trust_sw","trust_sw","neutral","neutral","neutral","neutral","neutral","unsatisfied",36,20,"edu_vocational",NA,4500000,10,30,"1562819303215.jpg","Nelayan sulit mengurus ijin dan kadang terdapat seperti pungli"
2019-07-11 04:45:40,2019-07-11 05:00:35,"data",4017,1,"IND","MNC","male","RR","GFW",1,0,0,0,0,0,0,0,NA,"own","wood","yes","yes",11,NA,1,0,0,NA,0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,"package_chosen","no",NA,NA,NA,NA,NA,NA,NA,"Aman, tahu posisi","Tidak ada",NA,0,0,1,0,1,0,0,0,0,"Ikan layur",NA,NA,0,0,0,0,100,"Cold storage","no",NA,NA,NA,NA,NA,"permit",NA,1,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,NA,"once_year",NA,"weak","no","Kapal besar yg menangkap ikan di wilayah tangkap nelayan kecil","Cuaca",NA,"Pelarangan kapal pendatang ukuran besar","Tidak melaut",NA,"weather","iuu","trash_pollutin","corruption","decline_high","agree_str","disagree","agree","disagree","disagree","agree","agree_str","agree","neutral","trust_entirely","trust_sw","neutral","neutral","neutral","neutral","trust_sw","trust_sw","trust_sw","neutral","neutral","neutral","neutral","neutral","neutral",37,10,"edu_primary",NA,1500000,10,20,"1562821188453.jpg","Jika ikan layur banyak nelayan akan memancing dengan hand line, tetapi jika tidak ada ia membantu kapal besar untuk mencari ikan"
2019-07-11 04:05:53,2019-07-11 04:26:48,"data",4015,15,"IND","MNC","male","RR","GFW",NA,NA,NA,1,NA,NA,0,NA,"Gillnet","own","wood","yes","yes",16,NA,1,1,1,NA,0,NA,0,0,0,0,1,0,1,0,"GPS garmin 1p",NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,"Aman bagi nelayan, tahu posisi","Tidak ada","Mau, karena melaut sampai 7 hari",0,1,1,1,1,0,0,0,0,"Ikan cakalang","Ikan tongkol","Ikan marlin",0,0,100,0,0,NA,"no",NA,NA,NA,NA,NA,"permit",NA,1,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,NA,"never",NA,"strong","no","Angin kencang","Gelombang besar",NA,"Berdiam diri atau menepi","Berdiam diri atau menepi",NA,"weather","iuu","trash_pollutin","corruption","decline_high","agree","disagree","agree","agree","disagree","disagree","agree_str","agree","disagree_str","trust_entirely","trust_entirely","distrust_entirely","neutral","neutral","neutral","trust_sw","trust_sw","trust_sw","trust_sw","distrust_sw","neutral","neutral","neutral","unsatisfied",30,11,"edu_vocational",NA,4500000,10,30,"1562819194383.jpg","Tidak ada perhatian terhadap keselamatan nelayan, suara tidak didengar, perijinan sulit"
2019-09-12 00:01:20,2019-09-12 00:58:40,"data",6042,2,"MEX","ALT",NA,NA,NA,0,0,0,0,0,0,1,1,"Buceo","own","fiberglass","yes","yes",8,NA,1,0,0,NA,0,NA,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,"Catarina","Camaron","Generosa",NA,NA,NA,NA,100,"Un solo comprador local","yes","cooperative",NA,"partner",NA,8,"permit",NA,0,1,1,0,0,0,0,NA,0,0,0,0,1,0,0,NA,"every_week",NA,"moderate","no","Mala regulacion de autoridades (mal periodo para aperytura de veda)",NA,NA,NA,NA,NA,"corruption","trash_pollutin","weather","iuu","improve_low","agree","disagree_str","disagree","agree","agree","agree","agree","agree","agree","trust_entirely","distrust_sw","distrust_sw","distrust_sw","distrust_entirely","trust_sw","trust_sw","trust_sw",NA,"trust_sw","trust_sw",NA,"n_a","n_a","n_a",59,38,"edu_primary",NA,25000,100,50,NA,NA
2019-09-13 16:37:41,2019-09-13 17:00:38,"data",6001,1,"MEX","ALT","male","JS","Bren",0,0,1,1,1,0,0,1,"Chinchorro chango","own","fiberglass","yes","yes",7,NA,1,0,1,NA,0,NA,0,0,0,0,1,0,1,0,"Zanahoria. Cuadrito tracker (preguntar juandiego)",NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,0,"Camaron","Jaiba","Escama",NA,NA,NA,NA,100,"Cooperativa entrega a faitrade","yes","cooperative",NA,"partner",NA,26,"other_access_target_species","Socios de cooperativa",1,0,1,0,0,1,0,"Medida de malla",1,0,0,0,1,0,0,NA,"other_enforcement_interval","Diario","strong","yes","Pesca ilegal","Granjas camaroneras",NA,"Aumebtar vigilancia",NA,NA,"trash_pollutin","iuu","corruption","weather","no_change","agree_str","disagree","agree","agree","agree","agree","agree","agree_str","agree","trust_sw","neutral","trust_sw","trust_sw","trust_sw","trust_sw","neutral","neutral","neutral","trust_sw","trust_sw","neutral","satisfied","n_a","n_a",27,13,"other_edu","Prepa",6000,100,20,NA,NA
2019-09-13 17:01:04,2019-09-13 17:17:20,"data",6002,3,"MEX","ALT",NA,"JS","Bren",0,0,0,1,1,0,0,0,NA,"own","fiberglass","yes","yes",7,NA,1,1,1,NA,0,NA,1,1,0,0,1,0,1,0,"Pelagic. Zanahoria.",NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,"Camaron","Jaiba","Escama",NA,NA,NA,NA,100,"Cooperativa vdnxe","yes","cooperative",NA,"partner",NA,18,"other_access_target_species","Coopefativa",1,0,1,0,0,0,0,NA,1,0,0,0,1,0,0,NA,"other_enforcement_interval","Diario","weak","yes","Malandrines chinchorro ilegal",NA,NA,"Vigilancia",NA,NA,"trash_pollutin","iuu","corruption","weather","decline_low","agree","disagree_str","disagree","agree","agree","agree","disagree","disagree_str","agree","trust_sw","distrust_sw","trust_sw","trust_sw","distrust_sw","trust_sw","trust_sw","distrust_sw","trust_sw","trust_sw","trust_sw","trust_sw","n_a","n_a","n_a",25,5,"other_edu","Prepa",15000,100,50,NA,NA
2019-09-13 17:17:44,2019-09-13 17:37:42,"data",6003,9,"MEX","ALT",NA,"JS","Bren",0,0,0,0,1,0,0,1,"Chinchorro","own","fiberglass","yes","yes",7,NA,1,1,1,NA,0,NA,0,0,0,0,0,0,1,0,"Telefono",NA,NA,NA,NA,NA,1,"package_chosen","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,"Camaron","Jaiba","Escama",NA,NA,NA,NA,100,"Cooperativa","yes","cooperative",NA,"partner",NA,18,"other_access_target_species","Cooperativistas",1,0,1,0,0,0,0,NA,1,0,0,0,1,0,0,NA,"other_enforcement_interval","Diario","strong","no","Granjas acuicolas liquidos quimicos matan producto",NA,NA,NA,NA,NA,"trash_pollutin","iuu","corruption","weather","decline_high","agree","neutral","agree","agree_str","disagree","disagree","agree_str","neutral","disagree","neutral","distrust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","n_a","satisfied","n_a",41,15,"edu_primary",NA,8000,100,50,NA,NA
2019-09-13 17:38:04,2019-09-13 17:58:29,"data",6004,10,"MEX","ALT",NA,"JS","Bren",0,0,0,0,1,0,0,1,"Chango","own","Gib","yes","yes",7,NA,1,0,1,NA,0,NA,1,0,0,0,0,0,1,0,"Mecate con peso para medir lo hondo. Zanahoria ya no. Pelagic",NA,NA,NA,NA,NA,2,"package_chosen","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,"Camaron",NA,NA,NA,NA,NA,NA,100,"Cooperativa. A 1 compania que exporta extranjero","yes","cooperative",NA,"partner",NA,20,"other_access_target_species","Solo socios dd cooperativa",1,0,1,0,0,0,0,NA,1,1,0,0,1,0,0,NA,"every_week",NA,"moderate","yes","Chinchorros",NA,NA,NA,NA,NA,"iuu","trash_pollutin","weather","corruption","decline_low","neutral","disagree_str","agree","agree","disagree","disagree","agree","agree","agree","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","n_a","satisfied","satisfied",56,36,"edu_primary",NA,4000,100,40,NA,NA
2019-09-13 18:00:13,2019-09-13 18:27:42,"data",6005,12,"MEX","ALT",NA,"JS","Bren",1,0,1,0,1,0,0,1,"Churupera chango","own","fiberglass","yes","yes",7,"Motor 60",NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,"Pesa de plomo profundidad. PDS.",NA,NA,NA,NA,NA,1,"package_chosen","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,"Camaron","Jaiba","Pargo",NA,NA,NA,NA,100,"Cooperativa","yes","cooperative",NA,"director",NA,84,"other_access_target_species","Cooperativa",1,0,1,0,0,0,0,NA,1,1,0,0,1,0,0,NA,"every_week",NA,"moderate","yes","Chinchorro en bahia",NA,NA,"Prohibir",NA,NA,"trash_pollutin","iuu","corruption","weather","improve_low","agree","disagree","agree","agree","disagree","disagree","agree","agree","disagree","trust_entirely","trust_sw","trust_sw","trust_entirely","distrust_entirely","trust_entirely","trust_entirely","trust_entirely","trust_sw","trust_sw","trust_sw",NA,"satisfied","n_a","satisfied",56,44,"edu_primary",NA,30000,100,20,NA,NA
2019-09-13 18:31:37,2019-09-13 18:52:14,"data",6006,1,"MEX","ALT",NA,"JS","Bren",0,0,0,0,1,0,0,0,NA,"own","fiberglass","yes","yes",7,NA,1,1,1,NA,0,NA,0,0,0,0,1,1,1,0,"Pds. Zanahoria ya no.",NA,NA,NA,NA,NA,2,"no_package",NA,NA,NA,NA,"no","no","no","no",NA,NA,NA,1,0,0,0,0,0,1,0,1,"Camaron","Escama","Almeja",NA,NA,NA,NA,100,"Cooperativa","yes","cooperative",NA,"partner",NA,26,"other_access_target_species","Socios",1,0,1,0,0,1,0,"3cms pesca de bahias",0,1,0,0,1,0,0,NA,"every_week",NA,"moderate","yes","Pesca furtiva","Granjas camaroneras",NA,"Vigilancia",NA,NA,"iuu","corruption","trash_pollutin","weather","no_change","agree","neutral","agree","agree_str","agree","disagree","agree","agree","neutral","trust_sw","distrust_sw","trust_sw","trust_sw","distrust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","distrust_sw","trust_sw","satisfied","satisfied","satisfied",33,10,"other_edu","Prepa",13000,100,25,NA,NA
2019-09-13 19:05:31,2019-09-13 19:26:18,"data",6007,3,"MEX","ALT",NA,"JS","Bren",0,0,0,0,1,0,0,0,NA,"own","fiberglass","yes","yes",7,NA,0,0,0,NA,1,NA,0,0,0,0,0,1,1,0,"Pds. Zanahoria",NA,NA,NA,NA,NA,2,"package_chosen","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,0,0,"Camaron",NA,NA,NA,NA,NA,NA,100,"Cooperativa","yes","cooperative",NA,"partner",NA,99,"other_access_target_species","Cooperativa",1,0,1,0,0,0,0,NA,0,1,0,0,1,0,0,NA,"other_enforcement_interval","Diario","strong","yes","Tiempos de veda mal implementados",NA,NA,NA,NA,NA,"corruption","iuu","trash_pollutin","weather","no_change","agree","agree","agree","agree","disagree","disagree","agree","agree","disagree","trust_sw","distrust_sw","trust_sw","distrust_entirely","distrust_entirely","trust_sw","neutral","neutral","neutral","trust_sw","trust_sw","trust_sw","n_a","satisfied","satisfied",54,35,"edu_primary",NA,7000,50,20,NA,NA
2019-09-13 19:30:11,2019-09-13 19:53:31,"data",6008,9,"MEX","ALT",NA,"JS","Bren",0,0,0,0,1,0,0,1,"Chango","share_employee","fiberglass","yes","yes",7,NA,0,0,0,NA,1,NA,1,0,0,0,1,1,1,0,"Pesa con piola. Pds. Zanahoria",NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","yes","no",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,1,"Camaron","Jaiba","Almeja",NA,NA,NA,NA,100,"Cooperativa","yes","cooperative",NA,"partner",NA,96,"other_access_target_species","Registrado en cooperativa con papeles en regla y concesion",1,0,1,0,0,0,0,NA,0,1,0,0,1,0,0,NA,"other_enforcement_interval","Diario.","none","yes","Granjas acuicolas","Marina tira todo los deshechos al mar",NA,NA,NA,NA,"trash_pollutin","corruption","iuu","weather","decline_low","neutral","disagree","agree","agree_str","agree_str","agree_str","agree_str","agree_str","agree_str","neutral","trust_sw","trust_sw","trust_sw","distrust_entirely","trust_entirely",NA,"trust_sw","neutral","trust_entirely","neutral","trust_sw","n_a","n_a","n_a",55,38,"edu_uni",NA,20350,30,20,NA,NA
2019-09-13 19:54:02,2019-09-13 20:13:48,"data",6009,10,"MEX","ALT",NA,"JS","Bren",0,0,0,0,1,0,0,0,NA,"own","fiberglass","yes","yes",7,NA,0,0,0,NA,1,NA,0,0,0,0,0,1,1,0,"Pds. Zanahoria no instalada.",NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","yes","no",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,"Camaron","Jaiba","Almeja",NA,NA,NA,NA,100,"Cooperativa","yes","cooperative",NA,"partner",NA,99,"other_access_target_species","Socios concesionados",1,0,1,0,0,0,0,NA,0,1,1,0,1,0,0,NA,"every_week","Cuando se veda","moderate","yes","Saqueo de larva de las granjas de camaron","Basura al mar",NA,NA,NA,NA,"iuu","corruption","trash_pollutin","weather","decline_low","neutral","disagree","agree","agree_str","agree","disagree","agree_str","agree","agree","neutral","neutral","trust_sw","trust_sw","distrust_sw","trust_entirely","trust_entirely","trust_entirely","distrust_sw","neutral","trust_sw","distrust_entirely","n_a","n_a","n_a",60,42,"edu_secondary",NA,10000,100,40,NA,NA
2019-09-13 20:15:54,2019-09-13 21:56:48,"data",6010,12,"MEX","ALT",NA,"JS","Bren",1,0,1,1,1,0,0,1,"Chango","own","fiberglass","yes","yes",8,NA,1,1,1,NA,0,NA,1,0,0,0,1,1,1,0,"Pds. Zanahoria un tiempo",NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,NA,NA,"Ya estan certificados",1,0,0,0,1,0,1,0,0,"Camaron","Escama","Jaiba",NA,NA,NA,NA,100,"Cooperativa. Exporta a eeuu","yes","cooperative",NA,"director",NA,96,"other_access_target_species","Socios cooperativas",1,0,1,0,0,0,0,NA,0,1,0,0,1,0,0,NA,"other_enforcement_interval","Diario","moderate","yes","Gente libre sin control que trabajan con coyotes. Por ultimo que vendan a la cooperativa",NA,NA,NA,NA,NA,"trash_pollutin","corruption","iuu","weather","no_change","agree","disagree","agree","agree_str","disagree","disagree","agree","agree","agree","trust_sw","trust_sw","trust_entirely","distrust_sw","distrust_entirely","trust_entirely","trust_sw","neutral","distrust_entirely","trust_sw","trust_sw","trust_entirely","satisfied","satisfied","neutral",50,35,"edu_primary",NA,5000,100,50,NA,"Antirrobo. Son batallosos. Estorbo en la panga. Cables temperatura rechazaron. No benefit. Exigencia cliente. Comprador"
2019-09-13 21:56:51,2019-09-13 22:24:15,"data",6011,1,"MEX","ALT",NA,"JS","Bren",0,0,0,0,1,0,0,0,NA,"own","fiberglass","yes","yes",7,NA,1,1,1,NA,0,NA,0,0,0,0,1,1,1,0,"Pds.",NA,NA,NA,NA,NA,2,"package_chosen","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,"Camaron","Escama","Tiburon",NA,NA,NA,NA,100,"Coop","yes","cooperative",NA,"partner",NA,98,"other_access_target_species","Socio coop y no socios pero nativos como hijos de socios",1,0,1,0,0,0,0,NA,0,1,0,0,1,0,0,NA,"every_week",NA,"moderate","yes","Pesca ilegal en tiempo de veda",NA,NA,NA,NA,NA,"trash_pollutin","iuu","weather","corruption","no_change","agree","agree","neutral","agree","disagree","disagree","agree","disagree","disagree","distrust_sw","neutral","trust_sw","neutral","trust_sw","trust_sw","trust_sw","trust_sw","neutral","neutral","neutral","distrust_sw","n_a","satisfied","satisfied",59,40,"edu_primary",NA,8000,50,30,NA,NA
2019-09-14 20:18:01,2019-09-14 20:41:55,"data",6019,8,"MEX","ALT",NA,"JS","Bren",0,0,0,0,1,0,0,0,NA,"own","fiberglass","yes","yes",7,NA,1,1,1,NA,0,NA,1,0,0,0,1,1,1,0,"Zanahoria.","Pds","Saber donde andan con quien trabajamos",NA,"Poco estorbo",NA,1,"package_chosen","yes","yes","yes","no",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,"Camaron","Almeja chocolata","Almeja piedrera",NA,NA,NA,NA,100,"Cooperativa","yes","cooperative",NA,"director",NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA,"other_enforcement_interval","Diario cuando esta en veda camaron","moderate","yes","Contaminacion granjas","Agroquimicos agricultura",NA,"Absorban propia agua pozos","Tratamiento de aguas",NA,"trash_pollutin","weather","iuu","corruption","improve_low","agree","disagree_str","disagree","agree_str","agree","agree","agree_str","agree_str","agree","distrust_entirely","distrust_entirely","trust_sw","distrust_entirely","distrust_entirely","neutral","trust_sw","trust_sw","trust_sw","distrust_entirely","trust_sw","distrust_entirely","satisfied_ext","unsatisfied","unsatisfied",58,44,"edu_secondary",NA,16000,100,30,NA,NA
2019-09-14 20:45:39,2019-09-14 21:04:30,"data",6013,11,"MEX","ALT",NA,"JS","Bren",0,0,0,0,1,0,0,0,NA,"own","fiberglass","yes","no",7,NA,1,0,1,NA,0,NA,0,0,0,0,1,1,1,0,"Zanahoria","Pds","Ninguno",NA,"Ninguno",NA,2,"no_package",NA,NA,NA,NA,"no","no","yes",NA,NA,NA,NA,1,0,0,1,1,0,0,0,0,"Camaron","Jaiba","Escama",NA,NA,NA,NA,100,"Coop","yes","cooperative",NA,"partner",NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe","yes","Camaron antes de veda guaterismo",NA,NA,"Cuidar mas costas",NA,NA,"iuu","trash_pollutin","corruption","weather","decline_low","agree","disagree","agree_str","agree","agree","agree","agree","agree_str","agree","trust_entirely","neutral","trust_entirely","distrust_entirely","trust_sw","distrust_sw","trust_sw","neutral","distrust_sw","trust_sw","trust_sw","neutral",NA,NA,NA,31,14,"edu_secondary",NA,6000,50,30,NA,NA
2019-09-14 21:05:40,2019-09-14 21:18:42,"data",6014,5,"MEX","ALT",NA,"JS","Bren",1,0,1,0,1,0,0,0,NA,"own",NA,NA,"yes",NA,NA,1,0,1,NA,0,NA,0,0,0,0,1,1,1,0,"Zanahoria","Pds","No sabe",NA,NA,NA,2,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,1,"Camaron","Jaiba","Almeja",NA,NA,NA,NA,NA,NA,"yes","cooperative",NA,"partner",NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"every_week",NA,"moderate","yes","Trafico ilegal pesca en veda",NA,NA,NA,NA,NA,"iuu","trash_pollutin","corruption","weather","no_change","agree","disagree","agree","agree","agree","agree","agree_str","agree","agree_str","trust_entirely","neutral","trust_sw","distrust_sw","distrust_entirely","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","satisfied_ext","satisfied","satisfied",35,15,"other_edu","Prepa",8000,50,30,NA,NA
2019-09-14 22:26:28,2019-09-14 22:51:32,"data",6015,14,"MEX","ALT",NA,"JS","Bren",0,0,0,0,1,0,0,0,NA,"own","fiberglass","yes","yes",7,NA,1,1,1,NA,0,NA,0,0,0,0,1,1,1,0,"Zanahoria no usa","Pds","Seguridad",NA,"Estorbo
",NA,2,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,0,"Camaron","Almeja","Escama",NA,NA,NA,NA,NA,NA,"yes","cooperative",NA,"partner",NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA,NA,NA,"strong","yes","Sobreexplotacion","Pesca ilegal",NA,NA,NA,NA,"trash_pollutin","corruption","iuu","weather","improve_low","agree","agree","agree","agree","agree","disagree","agree","agree","agree","trust_entirely","distrust_sw","trust_entirely","distrust_entirely","distrust_entirely","neutral","neutral","trust_sw","trust_sw","neutral","neutral","trust_sw","satisfied","satisfied","neutral",58,41,"edu_secondary",NA,13000,70,20,NA,NA
2019-09-14 22:52:21,2019-09-14 23:34:15,"data",6016,4,"MEX","ALT",NA,"JS","Bren",0,0,0,0,1,0,0,0,NA,"own","fiberglass","yes","yes",7,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,"Zanahoria no usa","Pds","Seguridad rastreo",NA,NA,NA,2,"package_chosen","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,0,0,"Camaron","Escama","Tiburon",NA,NA,NA,NA,NA,NA,"yes","cooperative",NA,"partner",NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate","yes","No dejan trabajar a riberenos",NA,NA,NA,NA,NA,"trash_pollutin","iuu","weather","corruption","decline_low","agree","disagree","neutral","agree_str","agree","disagree","agree_str","agree_str","agree","trust_sw","trust_sw","trust_sw","neutral","distrust_sw","trust_sw",NA,"trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","satisfied","satisfied","neutral",48,34,"edu_primary",NA,4000,50,60,NA,NA
